Date,Position,Seniority,Location,Studio,Client Tag,Project Tag,Team Name,Month,Day,EmployeeID,Engagement_D
18Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,18,79,Medio
19Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,19,79,Medio
20Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,20,79,Medio
23Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,23,79,Medio
24Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,24,79,Alto
25Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,25,79,Medio
26Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,26,79,Medio
27Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,27,79,Medio
30Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,30,79,Medio
31Jan23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,1,31,79,Medio
01Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,1,79,Alto
02Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,2,79,Medio
03Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,3,79,Medio
07Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,7,79,Medio
08Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,8,79,Medio
09Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,9,79,Medio
10Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,10,79,Medio
13Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,13,79,Medio
14Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,14,79,Alto
15Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,15,79,Alto
16Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,16,79,Alto
17Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,17,79,Medio
20Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,20,79,Medio
21Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,21,79,Alto
22Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,22,79,Medio
23Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,23,79,Medio
24Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,24,79,Medio
27Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,27,79,Medio
28Feb23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,2,28,79,Alto
01Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,1,79,Alto
02Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,2,79,Alto
03Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,3,79,Medio
06Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,6,79,Medio
07Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,7,79,Medio
08Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,8,79,Medio
09Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,9,79,Medio
10Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,10,79,Medio
13Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,13,79,Medio
14Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,14,79,Medio
15Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,15,79,Medio
16Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,16,79,Muy Bajo
17Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,17,79,Muy Bajo
21Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,21,79,Muy Bajo
22Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,22,79,Muy Bajo
23Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,23,79,Medio
24Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,24,79,Alto
27Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,27,79,Medio
28Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,28,79,Medio
29Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,29,79,Alto
30Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,30,79,Alto
31Mar23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,3,31,79,Medio
03Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,3,79,Medio
04Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,4,79,Medio
05Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,5,79,Alto
06Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,6,79,Medio
10Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,10,79,Alto
11Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,11,79,Alto
12Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,12,79,Medio
13Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,13,79,Medio
14Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,14,79,Alto
17Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,17,79,Alto
18Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,18,79,Medio
19Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,19,79,Medio
20Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,20,79,Medio
21Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,21,79,Medio
24Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,24,79,Medio
25Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,25,79,Alto
26Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,26,79,Alto
27Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,27,79,Alto
28Apr23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,4,28,79,Alto
02May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,2,79,Medio
03May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,3,79,Alto
04May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,4,79,Medio
05May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,5,79,Alto
08May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,8,79,Alto
09May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,9,79,Medio
10May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,10,79,Medio
11May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,11,79,Medio
12May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,12,79,Alto
15May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,15,79,Medio
16May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,16,79,Medio
17May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,17,79,Alto
18May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,18,79,Alto
19May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,19,79,Alto
22May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,22,79,Alto
23May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,23,79,Alto
24May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,24,79,Medio
25May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,25,79,Medio
26May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,26,79,Medio
29May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,29,79,Medio
30May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,30,79,Alto
31May23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,5,31,79,Alto
01Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,1,79,Alto
02Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,2,79,Alto
05Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,5,79,Muy Bajo
06Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,6,79,Muy Bajo
07Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,7,79,Muy Bajo
08Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,8,79,Muy Bajo
09Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,9,79,Medio
12Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,12,79,Alto
13Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,13,79,Alto
14Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,14,79,Medio
15Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,15,79,Alto
16Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,16,79,Medio
19Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,19,79,Alto
20Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,20,79,Medio
21Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,21,79,Alto
22Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,22,79,Medio
23Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,23,79,Medio
26Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,26,79,Medio
27Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,27,79,Alto
28Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,28,79,Medio
29Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,29,79,Medio
30Jun23,Software Developer,1,CO/CUN/BOG,Engineering,EBEPRI,STYPRJ,The Lion Kingpin,6,30,79,Alto
02Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,2,76,Alto
03Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,3,76,Muy Alto
04Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,4,76,Muy Alto
05Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,5,76,Muy Alto
06Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,6,76,Muy Alto
09Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,9,76,Muy Alto
10Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,10,76,Alto
11Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,11,76,Muy Alto
12Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,12,76,Muy Alto
13Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,13,76,Muy Alto
16Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,16,76,Muy Alto
17Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,17,76,Muy Alto
18Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,18,76,Muy Alto
19Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,19,76,Alto
20Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,20,76,Muy Alto
23Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,23,76,Muy Alto
24Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,24,76,Alto
25Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,25,76,Muy Alto
26Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,26,76,Muy Alto
27Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,27,76,Alto
30Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,30,76,Muy Alto
31Jan23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,1,31,76,Muy Alto
01Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,1,76,Muy Alto
02Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,2,76,Muy Alto
03Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,3,76,Muy Alto
07Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,7,76,Muy Alto
08Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,8,76,Alto
09Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,9,76,Muy Alto
10Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,10,76,Muy Alto
13Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,13,76,Muy Alto
14Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,14,76,Muy Bajo
15Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,15,76,Muy Bajo
16Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,16,76,Alto
17Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,17,76,Alto
20Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,20,76,Alto
21Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,21,76,Alto
22Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,22,76,Alto
23Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,23,76,Medio
24Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,24,76,Medio
27Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,27,76,Alto
28Feb23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,2,28,76,Alto
01Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,1,76,Alto
02Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,2,76,Alto
03Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,3,76,Medio
06Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,6,76,Alto
07Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,7,76,Alto
08Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,8,76,Alto
09Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,9,76,Medio
10Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,10,76,Alto
13Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,13,76,Alto
14Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,14,76,Alto
15Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,15,76,Alto
16Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,16,76,Alto
17Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,17,76,Medio
21Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,21,76,Medio
22Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,22,76,Muy Bajo
23Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,23,76,Muy Bajo
24Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,24,76,Alto
27Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,27,76,Alto
28Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,28,76,Alto
29Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,29,76,Alto
30Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,30,76,Muy Alto
31Mar23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,3,31,76,Muy Alto
03Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,3,76,Muy Alto
04Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,4,76,Muy Alto
05Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,5,76,Muy Alto
06Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,6,76,Alto
10Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,10,76,Muy Alto
11Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,11,76,Muy Alto
12Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,12,76,Muy Alto
13Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,13,76,Alto
14Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,14,76,Muy Alto
17Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,17,76,Alto
18Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,18,76,Muy Alto
19Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,19,76,Alto
20Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,20,76,Muy Alto
21Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,21,76,Muy Alto
24Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,24,76,Muy Alto
25Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,25,76,Muy Alto
26Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,26,76,Muy Alto
27Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,27,76,Alto
28Apr23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,4,28,76,Muy Alto
02May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,2,76,Alto
03May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,3,76,Muy Alto
04May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,4,76,Alto
05May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,5,76,Muy Alto
08May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,8,76,Muy Alto
09May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,9,76,Muy Bajo
10May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,10,76,Muy Bajo
11May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,11,76,Alto
12May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,12,76,Alto
15May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,15,76,Medio
16May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,16,76,Medio
17May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,17,76,Alto
18May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,18,76,Medio
19May23,Project Manager,2,CO/CUN/BOG,Delivery,EDUSYS,CATPRO,Star Wars: The Furry Awakens,5,19,76,Medio
